Requisition ID,Requisition Number,Requisition Description,Requisitioned By Contact ID,Required By Date Time,Approval Path ID,Raised Date Time,Created By Contact ID
816,1316,Заявка на закупку стройматериалов для строительства операторской здании В35-7,1685,3/01/2024 3:01:37 PM,31,27/12/2023 3:01:37 PM,1685
817,1317,Заключения договоров с ЦЭМС,2038,28/12/2023 9:48:50 AM,70,28/12/2023 9:48:50 AM,2038
818,1318,«Uzbekistan GTL» МЧЖ эҳтиёжлари учун газхавфсизлиги назорати (УзХК - 30 кишилик ) хизмати учун шартнома тузиш ,695,5/01/2024 9:28:53 AM,71,29/12/2023 9:28:53 AM,695
819,1319,,691,29/12/2023 10:01:51 AM,,29/12/2023 10:01:51 AM,691
820,1320,Tibbiy asbob-uskunalarni navbatdagi meteriologik ko'rikdan o'tkazish bo'yicha sgartnoma tuzish ,695,5/01/2024 3:44:18 PM,71,29/12/2023 3:44:18 PM,695
821,1321,Qashqadaryo viloyati FVB bilan yillik shartnoma tuzish ,695,5/01/2024 4:37:39 PM,71,29/12/2023 4:37:39 PM,695
822,1322,Citric acid used for membrane cleaning,1956,5/01/2024 5:19:26 PM,50,29/12/2023 5:19:26 PM,1956
823,1324,,689,3/01/2024 12:00:00 AM,26,3/01/2024 11:25:56 AM,689
824,1325,Заявка для закупку необходимых чистящих средств,1889,3/01/2024 2:49:44 PM,39,3/01/2024 2:49:44 PM,1889
825,1327,СМС хабар,2070,3/01/2024 3:44:34 PM,67,3/01/2024 3:44:34 PM,2070
826,1326,Blinds to use in the safe conduct of repair works and inspections during Turnaround execution.,616,1/08/2024 3:24:06 PM,56,3/01/2024 3:24:06 PM,616
827,1328,"In accordance with the requirements of the equipment supplier, the carbon brush must be replaced with a new one if its length is 20 mm or less.",1973,4/01/2024 8:19:56 AM,53,4/01/2024 8:19:56 AM,1973
828,1329,Human resources training courses,1902,4/01/2024 9:19:12 AM,38,4/01/2024 9:19:12 AM,1902
829,1331,"""Узбекнефтгаз"" АЖ 2019 йил 27 февралда тасдиқланган 27-сон Бошқарув қарорининг 4-иловаси 7-банди, ""Узбекнефтгаз"" АЖ 2019 йил 29 апрелда тасдиқланган 114-сон Башқарув фармойиши 6-банди.",2070,4/01/2024 10:54:18 AM,67,4/01/2024 10:54:18 AM,2070
830,1332,Заявка для заключение договора для питьевой и поливной воды вахтового посёлка на 2024 год,1889,5/01/2024 10:00:15 AM,39,5/01/2024 10:00:15 AM,1889
831,1333,Maxsus aloqa xizmatlarini ko'rsatishga shartnoma,1893,5/01/2024 12:26:02 PM,69,5/01/2024 12:26:02 PM,1893
832,1334,Instrument verification and calibration according to calibration schedule for 2024,1164,5/02/2024 3:34:21 PM,75,5/01/2024 3:34:21 PM,1164
833,1335,,1203,6/01/2024 3:05:50 PM,,6/01/2024 3:05:50 PM,1203
834,1336,For performing F&GS services.,1463,8/02/2024 10:20:51 AM,75,8/01/2024 10:20:51 AM,1463
835,1337,Ishchilar shaharchasi uchun ekologik me'yoriy hujjat ishlab chiqishni shartnomasi ,695,15/01/2024 4:07:24 PM,71,8/01/2024 4:07:24 PM,695
836,1338,Yong'in xavfsizligi anjomlarini xarid qilish ,695,8/01/2024 4:26:44 PM,71,8/01/2024 4:26:44 PM,695
837,1339,,1956,16/01/2024 5:19:28 PM,50,9/01/2024 5:19:28 PM,1956
838,1340,Grease for lubrication of rotating equipment,667,10/01/2024 8:52:17 AM,60,10/01/2024 8:52:17 AM,667
839,1341,,1956,17/01/2024 8:54:10 AM,50,10/01/2024 8:54:10 AM,1956
840,1343,,1956,10/02/2024 9:44:17 AM,50,10/01/2024 9:44:17 AM,1956
841,1344,Zavod markaziy laboratoriyasi xodimlarini ISO/IEC 17025 standarti bo'yicha Akkreditatsiya markazida o'qitishg,703,11/01/2024 3:53:36 PM,40,11/01/2024 3:53:36 PM,703
842,1347,UzGAShKLITI DUK concluded a contract with the Kashkadarya branch company for soil analysis.,2094,18/01/2024 5:16:26 PM,46,11/01/2024 5:16:26 PM,2094
843,1348,"Оказание услуг по определению физико-химических свойств син топлива ООО ""Uzbekistan GTL"" (сертификационные и периодические) ",839,12/01/2024 3:17:37 PM,83,12/01/2024 3:17:37 PM,839
844,1349,Санитария-эпидемиологик осойишталик ва жамоат саломатлиги бошқармаси билан йиллик шартнома тузиш,839,12/01/2024 3:25:21 PM,83,12/01/2024 3:25:21 PM,839
845,1351,"для ремонта(перемотка), заземления электрооборудования на ООО «Uzbekistan GTL»",1987,12/01/2024 4:46:30 PM,57,12/01/2024 4:46:30 PM,1987
846,1352,"To ensure safety at work, enterprise managers and specialists must undergo industrial safety training. Industrial safety training covers a whole range of activities that ensure production compliance with legal regulations.",1902,12/01/2024 5:12:10 PM,38,12/01/2024 5:12:10 PM,1902
847,1354,"""Uzbekistan GTL""МЧЖ заводи фаолияти давомида хосил бўладиган суюқ маиший чиқиндиларни утилизация қилиш бўйича хизмат кўрсатиш учун шартнома тузиш",695,22/01/2024 4:46:49 PM,71,15/01/2024 4:46:49 PM,695
848,1355, “Uzbekistan GTL” МЧЖ ички темир йўл инфраструктураси ва “Жайрон”юкларни кабул килиш омборида “Outsourcing” шартномаси асосида хизмат қўрсатилиш,691,16/01/2024 9:17:40 AM,,16/01/2024 9:17:40 AM,691
849,1356, “Uzbekistan GTL” МЧЖ ички темир йўл инфраструктураси ва “Жайрон”юкларни кабул килиш омборида “Outsourcing” шартномаси асосида хизмат қўрсатилиш,691,16/01/2024 9:25:46 AM,41,16/01/2024 9:25:46 AM,691
850,1357,Required tools for the routine maintenance,1973,16/01/2024 1:23:28 PM,53,16/01/2024 1:23:28 PM,1973
851,1358,,663,16/01/2024 9:41:24 PM,,16/01/2024 9:41:23 PM,663
852,1359,Unit 45 dagi Transmitterlarning turini o'zgartirish uchun (UZGTL-PSM-MOC-0204),639,17/01/2024 8:39:24 AM,53,17/01/2024 8:39:24 AM,639
853,1362,"Оказание услуг по разработке, внедрению, обучению и подготовке к международной сертификации ISO ",839,12/02/2024 12:00:00 AM,83,12/01/2024 12:00:00 AM,839
854,1366,«Uzbekistan GTL» МЧЖ эҳтиёжлари учун газ хавфсизлиги назорати (УзҲК – 22 кишилик шартнома учун) билан шартнома тузиш бўйича буюртма.,695,25/01/2024 3:36:42 PM,71,18/01/2024 3:36:42 PM,695
855,1368,"""Оказание услуг по определение справедливой стоимости основных средств для правильного отражения в финансовой отчетности ООО «Uzbekistan GTL» в соответствие с Международными Стандартами Финансовой Отчетности""",2096,18/01/2024 5:06:57 PM,64,18/01/2024 5:06:57 PM,2096
856,1369,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,703,18/01/2024 5:16:19 PM,40,18/01/2024 5:16:19 PM,703
857,1370,приобретение комбинированного дыма-теплового извещателя необходимых для системы пожарной сигнализации завода «Uzbekistan GTL»,1463,22/02/2024 9:11:19 AM,75,22/01/2024 9:11:19 AM,1463
858,1372,According to approved MOC the check valve type shall be changed and replaced due to leaking,1973,22/01/2024 9:27:25 AM,53,22/01/2024 9:27:25 AM,1973
859,1371,Заявка на закупку необходимых частей ремонта системы водоснабжения и капельного полива  вахтового посёлка,1889,22/01/2024 9:20:21 AM,39,22/01/2024 9:20:21 AM,1889
860,1374,"UzGTL qurilmalari, filter elementlarini bosim ositda yuvishda qo'llaniladigan karcherlar yoqilg'i sarfini hisoblash uchun litsenziyali kompaniya bilan shartnoma tuzish bo'yicha",1973,23/01/2024 10:18:52 AM,75,23/01/2024 10:18:52 AM,1973
861,1375,"These courses are required training materials for ""Installation and operation of solar photovoltaic power plants and water heating equipments""",1902,24/01/2024 12:01:20 PM,38,24/01/2024 12:01:20 PM,1902
862,1376,to replacement of the old type of electricity meters installed at Uzbekistan GTL LLC.,1891,24/01/2024 2:36:27 PM,,24/01/2024 2:36:27 PM,1891
863,1378,Аренда помещения для временного хранения автотранспортных средств,1921,31/01/2024 3:53:47 PM,51,24/01/2024 3:53:47 PM,1921
864,1380,Оказание услуг по подготовка таблиц специального назначения финансовой отчетности ООО «Uzbekistan GTL» за 12 месячный период,2096,24/01/2024 4:58:45 PM,64,24/01/2024 4:58:45 PM,2096
865,1379,Course of Installation and operation of solar photovoltaic power plants and water heating equipments,1902,24/01/2024 4:50:14 PM,38,24/01/2024 4:50:14 PM,1902
866,1381,to replacement of the old type of electricity meters installed at Uzbekistan GTL LLC.,1891,31/01/2024 5:08:18 PM,60,24/01/2024 5:08:18 PM,1891
867,1383,Regarding the procurement of DPT (Dye-penetrant testing) consumables for conducting inspections ,735,29/01/2024 9:38:22 AM,59,29/01/2024 9:38:22 AM,735
868,1384,GSM grafigiga asosan,1973,29/01/2024 11:30:37 AM,53,29/01/2024 11:30:37 AM,1973
869,1386,Приобретения ноутбуков и SSL сертификата,2038,30/01/2024 11:58:40 AM,70,30/01/2024 11:58:40 AM,2038
870,1385,Zavod markaziy laboratoriyasi xodimlarini ISO/IEC 17025 standarti bo'yicha Akkreditatsiya markazida o'qitishg,703,30/01/2024 11:38:18 AM,40,30/01/2024 11:38:18 AM,703
871,1387,Заявка на закупку стройматериалов для строительно-ремонтных работ.,1685,27/02/2024 2:40:05 PM,31,30/01/2024 2:40:05 PM,1685
872,1389,«Uzbekistan GTL» МЧЖ эҳтиёжлари учун газхавфсизлиги назорати (УзХК - 30 кишилик ) хизмати учун шартнома тузиш ,695,5/02/2024 9:54:38 AM,71,5/02/2024 9:54:38 AM,695
873,1390,Заключение договоров на телекоммуникационные услуги,2038,5/02/2024 11:12:33 AM,70,5/02/2024 11:12:33 AM,2038
874,1391,"Қаттиқ маиший чиқиндиларни олиб чиқиш, жойлаштириш ва зарарсизлантириш хизматлари учун шартнома тузиш",1889,5/02/2024 4:29:41 PM,39,5/02/2024 4:29:41 PM,1889
875,1392,All required spare parts are single source. Manufacturers: GE Water&Process Technologies; KOLONe ENGINEERING; WILO Pumps; NOV AUSTRALIA; Seko; CUMMENS,1973,6/02/2024 9:03:08 AM,53,6/02/2024 9:03:08 AM,1973
876,1393,"These courses are required for professional development of employees, and should be include such courses which listed in the official letter ",1902,6/02/2024 9:13:24 AM,38,6/02/2024 9:13:24 AM,1902
877,1394,Автошины (ЗАДНИЕ шины для автопогрузчиков 5 тонн) Размер 7.00-12- 4 шт.,1921,12/02/2024 12:00:00 AM,51,7/02/2024 3:37:27 PM,1921
878,1395,Kompaniya xodimlarini xo'jalik mollari bilan ta'minlash,2020,12/02/2024 4:58:47 PM,39,9/02/2024 4:58:47 PM,2020
879,1396,Для покупки Бирки для осмотра строительных лесах,1141,9/02/2024 5:13:51 PM,75,9/02/2024 5:13:51 PM,1141
880,1397,For an annual metrological inspection,1179,10/02/2024 10:11:29 AM,53,10/02/2024 10:11:29 AM,1179
881,1398,Для покупки аргон и кислородный газов,1141,12/02/2024 8:34:08 AM,75,12/02/2024 8:34:08 AM,1141
882,1399,Для покупки аргон и кислородный газов,1141,12/02/2024 9:30:12 AM,75,12/02/2024 9:30:12 AM,1141
883,1400, техническую поддержку автоматизированной системы управления электронным документооборотом GTL-Doc (АСУЭД),2070,12/02/2024 12:01:34 PM,67,12/02/2024 12:01:34 PM,2070
884,1401,,2072,1/02/2024 4:45:00 PM,,12/02/2024 1:39:29 PM,2072
885,1403,"Автошины (Для автобусов) Ширина, высота, диаметр: 295/80-R22,5 ",1921,12/02/2024 2:05:48 PM,51,12/02/2024 2:05:48 PM,1921
886,1404,"Автошины (груза-пассажирского автомобиля) Ширина, высота, диаметр: 195/70-R14",1921,12/02/2024 2:31:32 PM,51,12/02/2024 2:31:32 PM,1921
887,1405,"Автошины (микроавтобуса) Ширина, высота, диаметр: 215/65-R16",1921,12/02/2024 2:34:04 PM,51,12/02/2024 2:34:04 PM,1921
888,1406,"Автошины (седельного тягача) Ширина, высота, диаметр: 315/70-R22,5",1921,12/02/2024 2:36:35 PM,51,12/02/2024 2:36:35 PM,1921
889,1402,Special tools of the Electrical Department to support the maintenance of the plant in  during operation.,1141,12/02/2024 1:54:21 PM,75,12/02/2024 1:54:21 PM,1141
890,1407,Приобретение рюкзака с инструментами для системы пожарной сигнализации завода «Uzbekistan GTL»,1141,12/02/2024 2:49:29 PM,75,12/02/2024 2:49:29 PM,1141
891,1408,These courses are required for professional development of employees,1902,13/02/2024 9:21:34 AM,38,13/02/2024 9:21:34 AM,1902
892,1409,"""O'ztemiryo'lyo'lovchi"" AJ Qarshi filiali bilan temir yo'l chiptalarini sotib olish uchun shartnoma tuzish.",2040,16/02/2024 11:11:08 AM,39,13/02/2024 11:11:08 AM,2040
893,1411,"Service for design, supply of equipment and finishing work of educational and training centeres",1902,13/02/2024 11:33:53 AM,38,13/02/2024 11:33:53 AM,1902
894,1421,услуга по гибридной почте,2041,11/03/2024 12:48:40 PM,74,13/02/2024 12:48:40 PM,2041
895,1424,Tester for discharge Electrical accumulator battery,1179,13/02/2024 2:03:38 PM,53,13/02/2024 2:03:38 PM,1179
896,1427,«Uzbekistan GTL» МЧЖ эҳтиёжлари учун газ хавфи ишларини бажариш тугрисида,695,13/02/2024 4:45:19 PM,71,13/02/2024 4:45:19 PM,695
897,1430,"Подготовка таблиц специального назначения финансовой отчетности ООО «Uzbekistan GTL»  за 12 месячный период, закончившийся 31 декабря 2023 года а также за 6 месячный период, закончившийся 30 июня 2024 года подготовленной в соответствие с Международными Ст",2096,14/02/2024 1:44:54 PM,64,14/02/2024 1:44:54 PM,2096
898,1431,,1460,16/02/2024 12:00:00 AM,,14/02/2024 3:41:26 PM,1460
899,1432,Mahsulot yuklangan Export Vagon-sisternalarini xavfsizlik chora tadbirlariga muvofiq plomba qilish uchun,691,14/02/2024 4:35:00 PM,41,14/02/2024 4:35:00 PM,691
900,1434,to reduce the consumption of electricity from the network for Uzbekistan GTL ,1891,29/03/2024 1:56:52 PM,60,15/02/2024 1:56:52 PM,1891
901,1435,,1845,1/01/2024 8:30:00 AM,,15/02/2024 5:07:15 PM,1845
902,1440,Toshkent ofis binosi uchun kerakli bo'lgan xo'jalik tovarlarini sotib olish uchun buyurtma,2040,16/02/2024 1:33:25 PM,39,16/02/2024 1:33:25 PM,2040
903,1441,Заключение договора c UNICON.UZ,2038,16/02/2024 3:14:28 PM,70,16/02/2024 3:14:28 PM,2038
904,1442,Электромобиль. Движущийся на источниках электрической энергии электромотора.,1921,16/03/2024 4:33:33 PM,51,16/02/2024 4:33:33 PM,1921
905,1444,''Uzbekistan GTL MChJ'' Jayron yuk omborxonasi balansida bo'lgan temir yo'l izlarini qayta ro'yxatdan o'tkazish va hozirgi holatini nazoratdan o'tkazish.,691,16/02/2024 4:37:53 PM,41,16/02/2024 4:37:53 PM,691
906,1446,These course is required for professional development of employees ,1902,19/02/2024 9:35:16 AM,38,19/02/2024 9:35:16 AM,1902
907,1447,на разработку рабочего проекта (РП) для осуществления строительно-монтажных работ в ООО «Uzbekistan GTL-Chinoz terminal».,2029,19/02/2024 10:36:37 AM,,19/02/2024 10:36:37 AM,2029
908,1448,на разработку рабочего проекта (РП) для осуществления строительно-монтажных работ в ООО «Uzbekistan GTL-Chinoz terminal».,2029,19/02/2024 10:50:45 AM,80,19/02/2024 10:50:45 AM,2029
909,1449,Unit 50 chevron catalysts for 150-VR-021 ,748,19/02/2024 11:35:37 AM,,19/02/2024 11:35:37 AM,748
910,1450,Unit 50 chevron catalysts for 150-VR-021 ,748,19/02/2024 12:06:06 PM,,19/02/2024 12:06:06 PM,748
911,1451,Unit 50  chevron catalysts for 150-VR-021 ,748,19/02/2024 12:14:06 PM,,19/02/2024 12:14:06 PM,748
912,1452,Unit 50 chevron catalysts for 150-VR-021 ,748,19/02/2024 12:18:48 PM,,19/02/2024 12:18:48 PM,748
913,1453,Uzbekistan GTL MCHJ ehtiyoji uchun maxsus himoya ko'zoynagi xarid qilish bo'yicha talabnoma,695,21/02/2024 10:07:06 AM,71,21/02/2024 10:07:06 AM,695
914,1454,"Услуга ""Перевозка пассажиров автомобильным транспортом""",1921,21/03/2024 10:27:46 AM,51,21/02/2024 10:27:46 AM,1921
915,1455,Uzbekistan GTL zavodi ehtiyoji uchun PSH-2 Shlangli gaz maskasini xarid qilish bo'yicha,695,22/03/2024 3:00:07 PM,71,22/02/2024 3:00:07 PM,695
916,1456,Ekologik monitoring utkazish xizmati bilan shartnoma qilish to'g'risida ,695,22/02/2024 3:50:02 PM,71,22/02/2024 3:50:02 PM,695
917,1459,Toshkent ofis uchun kerakli mahsulotlarini sotib olish uchun buyurtma,2040,26/02/2024 10:22:10 AM,39,26/02/2024 10:22:10 AM,2040
918,1457,"These courses are required for professional development of employees, and should be include such courses which listed in the official letter ",1902,27/02/2024 9:10:17 AM,38,27/02/2024 9:10:17 AM,1902
919,1458,Zavod markaziy Laboratoriyasi priborlarni kalibrlash uchun,703,27/02/2024 9:11:33 AM,40,27/02/2024 9:11:33 AM,703
920,1460,Uzbekiston GTL xodimlarini biokefir bilan ta'minlash bo'yicha talabnoma,695,27/02/2024 1:04:26 PM,71,27/02/2024 1:04:26 PM,695
921,1465,UZbekistan GTL MCHJ ehtiyoji uchun filterli to'liq yuz himoya niqobi (Ponarama) xarid qilish talabnomasi ,695,27/03/2024 2:43:22 PM,71,27/02/2024 2:43:22 PM,695
922,1466,Temiryo'l tarozisiga kerak bo'ladigan jihozlar,691,27/02/2024 4:02:15 PM,,27/02/2024 4:02:15 PM,691
923,1467,"Ширина, высота, диаметр: 215/75-R17,5 - 12 шт. Технические спецификации согласно  техническому заданию",1921,28/02/2024 8:45:56 AM,51,28/02/2024 8:45:56 AM,1921
924,1468,Закуп лицезий Office365 E3,2038,28/02/2024 10:33:04 AM,70,28/02/2024 10:33:04 AM,2038
925,1470,Mahsulot yuklangan Export Vagon-sisternalarini xavfsizlik chora tadbirlariga muvofiq plomba qilish uchun,691,29/02/2024 9:47:47 AM,41,29/02/2024 9:47:47 AM,691
926,1472,Приобретения моноблоков и камер видеонаблюдения,2038,29/02/2024 11:04:38 AM,70,29/02/2024 11:04:38 AM,2038
927,1475,O'zbekiston Respublikasi Toshkent viloyati boshqarmasi Milliy gvardiya qo'riqlash xizmati,663,29/02/2024 12:56:16 PM,80,29/02/2024 12:56:16 PM,663
928,1477,"Restoration and refilling of primary fire extinguishers of ""GTL Chinoz Terminal"" and Tashkent office of ""Uzbekistan GTL"" LLC",663,29/02/2024 1:21:43 PM,80,29/02/2024 1:21:43 PM,663
929,1480,«Uzbekistan GTL» MChJ ehtiyojlari uchun respirator maska (yarim niqob) Xarid qilish talabnomasi,695,1/03/2024 9:23:25 AM,71,1/03/2024 9:23:25 AM,695
930,1483,"""Uzbekistan Gtl"" Ma'muriy binoga tegishli Gaz taqsimlash punktiga xizmat ko'rsatish",2020,11/03/2024 12:45:02 PM,39,5/03/2024 12:45:02 PM,2020
931,1484,Ma'muriy bino hududi va xonalarini uzluksiz yoritilishini ta'minlash ,2020,13/03/2024 3:33:01 PM,39,5/03/2024 3:33:01 PM,2020
932,1486,Аккумуляторные батареи,1921,13/03/2024 8:58:44 AM,51,6/03/2024 8:58:44 AM,1921
933,1487,Providing reference weights for technical service and calibration of weighbridges by O'ztemiryo'lkonteyner AJ,1164,6/03/2024 9:38:50 AM,75,6/03/2024 9:38:50 AM,1164
934,1488,Testing protection equipments,1891,5/04/2024 12:00:00 AM,60,7/03/2024 4:19:38 PM,1891
935,1489,Instrument verification and calibration out of accreditation scope of O'zMMI DM and SGCC LLC,1164,18/03/2024 11:03:05 AM,75,11/03/2024 11:03:05 AM,1164
936,1490,Заявка на закупку саженцев (саксоула),1889,12/03/2024 9:51:58 AM,39,12/03/2024 9:51:58 AM,1889
937,1491,Providing reference weights for technical service and calibration of weighbridges by O'ztemiryo'lkonteyner AJ for Uzbekistan GTL and Chinoz terminal rail weighbridge,1164,12/04/2024 10:33:38 AM,75,12/03/2024 10:33:38 AM,1164
938,1492,Yong'in signlizatsiya tizimini modernizatsiya qilish,2020,19/03/2024 2:10:39 PM,39,12/03/2024 2:10:39 PM,2020
939,1493,Round seal for registration of documents related to the sales department,1962,12/03/2024 3:42:41 PM,,12/03/2024 3:42:41 PM,1962
940,1494,"ASTM (American Society for Testing Materials) нинг 5 бўлимида келтирилган стандартларни сотиб олиш, ва таржима қилиш",839,13/03/2024 12:00:00 AM,83,28/11/2023 12:00:00 AM,839
941,1495,Халқаро стандартларни E-FOND орқали сотиб олиш. 1 иловага келтирилган стандартлар,839,13/03/2024 9:38:26 AM,,28/11/2023 12:00:00 AM,839
942,1496,Халқаро стандартларни E-FOND орқали сотиб олиш. 1 иловага келтирилган стандартлар,839,13/03/2024 10:09:37 AM,83,13/03/2024 12:00:00 AM,839
943,1499,Round seal for registration of documents related to the Sales department,1899,12/03/2024 12:00:00 AM,63,13/03/2024 12:00:00 AM,1899
944,1501,,780,13/03/2024 4:50:29 PM,,13/03/2024 4:50:29 PM,780
945,1500,TECHNICAL SPECIFICATION For the outsourcing service to perform Phased Array Ultrasonic Testing (PAUT) type of nondestructive testing (NDE),735,13/04/2024 4:41:21 PM,59,13/03/2024 4:41:21 PM,735
946,1502,Подписка для представления данных по внешнеторговым контрактам в единую электронную информационную систему внешнеторговых операций (ЕЭИСВО),1918,14/04/2024 12:00:00 AM,30,14/03/2024 9:05:33 AM,1918
947,1503,,1186,22/02/2024 8:30:00 AM,,14/03/2024 9:42:18 AM,1186
948,1505,Заявка для заключения договора для услуг озеленения,1889,14/03/2024 2:36:03 PM,39,14/03/2024 2:36:03 PM,1889
949,1506,Moddiy-texnik nazorat bo‘limi Markaziy ehtiyot qismlar omborining ochiq maydonlarida yorug‘lik tizimini takomillashtirish hamda tovarlarga QR-kod yorliqlarini yopishtirish maqsadida xarid qilinishi kerak bo‘lgan tovar moddiy boyliklarning Texnik talablari,1656,14/03/2024 3:02:18 PM,77,14/03/2024 3:02:18 PM,1656
950,1507,Blinds to use in the safe conduct of repair works and inspections during Turnaround execution.,616,15/03/2024 10:22:07 AM,56,15/03/2024 10:22:07 AM,616
951,1510,,2096,,,15/03/2024 3:05:31 PM,2096
952,1512,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,703,15/03/2024 4:03:58 PM,40,15/03/2024 4:03:58 PM,703
953,1508,Gaskets to address potential damage during turnaround repair works and inspections.,616,15/03/2024 2:12:09 PM,56,15/03/2024 2:12:09 PM,616
954,1513,«Uzbekistan GTL» МЧЖ нинг ходимларини кефир билан таъминлаш учун харид талабномаси ,695,15/03/2024 4:21:18 PM,71,15/03/2024 4:21:18 PM,695
955,1520,Bolts and nuts specifically for use in repairs and inspections conducted during a turnaround project.,1501,15/03/2024 4:37:10 PM,56,15/03/2024 4:37:10 PM,1501
956,1521,Приобретение лестниц специального назначения необходимых для системы пожарной сигнализации завода «Uzbekistan GTL»,1141,19/03/2024 11:56:45 AM,75,19/03/2024 11:56:45 AM,1141
957,1524,Приобретение электроинструментов необходимых для системы пожарной сигнализации завода «Uzbekistan GTL»,1141,19/03/2024 12:15:25 PM,75,19/03/2024 12:15:25 PM,1141
958,1525,Spare parts of the HVAC Team to support the maintenance of the plant in  during operation.,1141,19/03/2024 12:27:52 PM,75,19/03/2024 12:27:52 PM,1141
959,1526,Filtration media for potential repair needs during equipment inspection and anticipated requirements for Turnaround,616,19/03/2024 1:34:26 PM,56,19/03/2024 1:34:26 PM,616
960,1528,Unit 45 dagi Bag Filterlar uchun (UZGTL-PSM-MOC-0204),639,19/03/2024 3:24:14 PM,53,19/03/2024 3:24:14 PM,639
961,1533,,2040,19/03/2024 4:35:42 PM,39,19/03/2024 4:35:42 PM,2040
962,1537,"Spare parts for control valves, measuring instruments and analyzers",1676,1/10/2024 12:00:00 AM,56,20/03/2024 11:16:02 AM,1676
963,1538,«Uzbekistan GTL» МЧЖ эҳтиёжлари учун 100% ли пахта матоли махсус кийим учун харид буюртмаси ,695,20/04/2024 12:59:31 PM,71,20/03/2024 12:59:31 PM,695
964,1539,«Uzbekistan GTL» МЧЖ нинг эхтиёжи учун пластмасса занжир харид буюртмаси,695,20/04/2024 1:05:51 PM,71,20/03/2024 1:05:51 PM,695
965,1541,Elektrdan ximoya vositalarini sinovdan o’tkazish uchun harid buyurtmasi,695,27/03/2024 2:10:34 PM,71,20/03/2024 2:10:34 PM,695
966,1544,Toshkent ofis binosi uchun kerakli bo'lgan xo'jalik tovarlarini sotib olish uchun buyurtma,2040,25/03/2024 4:23:34 PM,39,20/03/2024 4:23:34 PM,2040
967,1545,These courses are required for professional development of employees,1902,24/03/2024 12:25:23 PM,38,24/03/2024 12:25:23 PM,1902
968,1546,Regarding the signing of the contract with for the training of the employees of the Uzbekistan GTL plant in the training courses on in non-destructive testing,1902,25/03/2024 9:02:35 AM,38,25/03/2024 9:02:35 AM,1902
969,1547,"Primary separation column internal parts (Trays #1 - #34 Including downcomer, etc)",616,1/10/2024 10:01:04 AM,56,25/03/2024 10:01:04 AM,616
970,1548,Toshkent ofis binosi uchun kerakli bo'lgan xo'jalik tovarlarini sotib olish uchun buyurtma,2040,25/03/2024 10:20:46 AM,39,25/03/2024 10:20:46 AM,2040
971,1549,Piping materials and etc. for New Line from 183-TK-001 to 184-TK-001A/B,616,1/09/2024 10:26:24 AM,56,25/03/2024 10:26:24 AM,616
972,1552,Uzbekistan GTL ehtiyoji uchun kefir xarid qilish buyurtmasi ,695,25/03/2024 1:57:24 PM,71,25/03/2024 1:57:24 PM,695
973,1553,Трицикл грузовой электрический,1921,25/04/2024 3:45:44 PM,51,25/03/2024 3:45:44 PM,1921
974,1554,"Spare parts for internal components of static equipment for use during scheduled maintenance, inspections, and turnaround activities.",616,1/11/2024 12:00:00 AM,56,25/03/2024 4:48:25 PM,616
975,1555,Piping materials to rectify defects identified during the recent turnaround inspection of static equipment.,616,1/11/2024 9:39:36 AM,56,26/03/2024 9:39:36 AM,616
976,1557,"Gate, globe valves and spare parts specifically for use in repairs and inspections conducted during a turnaround project.",2072,1/11/2024 10:53:26 AM,56,26/03/2024 10:53:26 AM,2072
977,1558,"The acquisition of spare rotating parts intended for maintenance and inspections, to be utilized during Turnaround activities.",1501,1/11/2024 12:00:00 AM,56,26/03/2024 11:34:50 AM,1501
978,1559,"Theproduct mustbe produced no earlier than 2024, new, previously unused and unexploited.",616,1/11/2024 11:55:55 AM,56,26/03/2024 11:55:55 AM,616
979,1560,"Pipes, pipe fittings and gate valves for use in the installation of suction bypass lines between compressors 130-XP-115 and 130- XP-215 of Trains 1 and 2.",616,26/03/2024 12:22:15 PM,56,26/03/2024 12:22:15 PM,616
980,1562,Uzbekistan GTL ehtiyoji uchun tarozi xarid qilish buyurtmasi ,695,26/03/2024 3:20:04 PM,71,26/03/2024 3:20:04 PM,695
981,1563,Uzbekistan GTL maiishiy chiqindilarni zararsizlantirish xizmati uchun talabnoma,695,26/03/2024 3:22:22 PM,71,26/03/2024 3:22:22 PM,695
982,1564,Mahsulot yuklangan Export Vagon-sisternalarini xavfsizlik chora tadbirlariga muvofiq plomba qilish uchun,691,27/03/2024 4:17:06 PM,41,27/03/2024 4:17:06 PM,691
983,1566,GTL Chinoz terminali uchun tovar moddiy boyliklarini sotib olish ,2029,28/03/2024 10:18:10 AM,80,28/03/2024 10:18:10 AM,2029
984,1569,Spare parts for measuring instruments,1676,1/10/2024 12:00:00 AM,56,28/03/2024 12:44:07 PM,1676
985,1570,Заключение договоров на телекоммуникационные услуги (резервный канал),2038,28/03/2024 1:39:40 PM,70,28/03/2024 1:39:40 PM,2038
986,1572,"pipes, pipe fittings and metal plate in order to change the liner loading station hopper outlet line from 8'' to 16'' in Unit 30/45",2072,28/03/2024 2:39:38 PM,56,28/03/2024 2:39:38 PM,2072
987,1573,Vagon-sisternalarga xavflilik darajasini bildiruvchi yorliq xarid qilish to'g'risida,691,28/03/2024 4:12:52 PM,41,28/03/2024 4:12:52 PM,691
